"","instant_book","rating_checkin","person_capacity","rating_cleanliness","tax","lon","cancel_policy","price","lat","host_id","review_score_a","rev_count","bed_type","accuracy_rating","rating_communication","satisfaction_guest","hosting_id","url","cleaning_fee","nightly_price","room_type","TV","Cable.TV","Internet","Wireless.Internet","Air.conditioning","Wheelchair accessible","Pool","Kitchen","Free.parking.on.premises","Smoking.allowed","Pets.allowed","Doorman","Gym","Breakfast","Elevator.in.building","Hot.tub","Indoor.fireplace","Buzzer/wireless.intercom","Heating","Family/kid.friendly","Suitable.for.events","Washer","Dryer","Essentials","Shampoo","Hangers","Hair.dryer","Iron","Laptop.friendly.workspace","Self.Check-In"
"212","True",9,1,6,3,-81.4007343744267,5,22,28.5176395987383,26026771,4,47,"Real Bed",8,9,76,5632050,"https://www.airbnb.com/rooms/5632050",5,"$22","Shared room",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"213","True",10,2,10,5,-81.3093215941476,5,37,28.4969689974471,20670213,5,19,"Real Bed",10,10,96,6775656,"https://www.airbnb.com/rooms/6775656",10,"$37","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"214","False",10,2,10,5,-81.3407637232485,3,45,28.5687193801595,18338408,5,15,"Real Bed",10,10,99,11589151,"https://www.airbnb.com/rooms/11589151",0,"$45","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"215","True",9,2,9,5,-81.3759550461947,5,35,28.4812177230442,11812268,4.5,76,"Real Bed",10,9,92,2313098,"https://www.airbnb.com/rooms/2313098",5,"$35","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"216","False",10,2,10,12,-81.2725526808229,3,75,28.5998786926877,48387020,5,5,"Real Bed",10,10,100,13830666,"https://www.airbnb.com/rooms/13830666",25,"$75","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"217","True",10,2,9,3,-81.4014892523557,5,21,28.5169055617438,26026771,4.5,7,"Real Bed",9,10,94,10270550,"https://www.airbnb.com/rooms/10270550",5,"$21","Shared room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"218","False",8,2,8,9,-81.4659887963781,5,60,28.4842630054466,79574983,3.5,5,"Real Bed",7,8,68,13746249,"https://www.airbnb.com/rooms/13746249",15,"$60","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
"219","True",9,12,10,18,-81.4782619555058,3,146,28.4513089677676,68743077,4.5,8,"Real Bed",9,9,91,12915421,"https://www.airbnb.com/rooms/12915421",115,"$146","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"220","False",10,2,10,5,-81.4792716159541,4,40,28.4443224634458,41654338,5,8,"Real Bed",10,10,100,15491397,"https://www.airbnb.com/rooms/15491397",0,"$40","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"221","True",10,1,10,4,-81.5050155804948,4,38,28.5211516924488,32935799,5,3,"Real Bed",10,10,100,6423381,"https://www.airbnb.com/rooms/6423381",0,"$38","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"222","False",10,2,10,3,-81.3179395751575,5,30,28.5130339356842,21178516,5,12,"Real Bed",10,10,96,14015778,"https://www.airbnb.com/rooms/14015778",0,"$30","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"223","False",9,2,7,6,-81.3682119016133,5,50,28.5421035808742,20338853,4,141,"Real Bed",9,9,82,5534845,"https://www.airbnb.com/rooms/5534845",0,"$50","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"224","False",10,2,10,4,-81.4766785773474,4,35,28.5443491192347,39824736,5,11,"Real Bed",10,10,98,9096010,"https://www.airbnb.com/rooms/9096010",0,"$35","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"225","False",10,2,10,4,-81.4073700204195,4,25,28.395364321102,12850854,5,15,"Real Bed",10,10,99,12410940,"https://www.airbnb.com/rooms/12410940",10,"$25","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"226","True",10,2,10,5,-81.4402485074537,5,41,28.4884848779104,19811395,4.5,69,"Real Bed",10,10,94,12628860,"https://www.airbnb.com/rooms/12628860",0,"$41","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"227","False",10,2,10,5,-81.3447927715454,3,44,28.5417828748355,20023442,5,30,"Real Bed",10,10,97,8166861,"https://www.airbnb.com/rooms/8166861",0,"$44","Entire home/apt",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"228","True",9,2,9,9,-81.3084335221175,3,79,28.4571009452137,6507148,4.5,199,"Real Bed",9,9,89,3421658,"https://www.airbnb.com/rooms/3421658",0,"$79","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"229","False",10,2,10,8,-81.373875566673,3,65,28.5200687526984,994187,5,40,"Real Bed",10,10,96,11279185,"https://www.airbnb.com/rooms/11279185",0,"$65","Entire home/apt",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"230","False",10,1,10,6,-81.4917324077174,4,39,28.4231015481313,3746935,5,35,"Real Bed",10,10,99,6728988,"https://www.airbnb.com/rooms/6728988",15,"$39","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"231","False",10,2,10,13,-81.3668890461199,3,65,28.5455240038083,35669308,5,3,"Real Bed",10,10,100,13030958,"https://www.airbnb.com/rooms/13030958",45,"$65","Private room",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"232","False",10,2,10,8,-81.3811150454916,5,64,28.4624276083665,37256057,4.5,50,"Real Bed",10,10,92,9668830,"https://www.airbnb.com/rooms/9668830",0,"$64","Entire home/apt",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"233","True",10,2,10,6,-81.4511862439385,5,40,28.3637425343173,51412942,5,29,"Real Bed",10,10,100,10009549,"https://www.airbnb.com/rooms/10009549",15,"$40","Private room",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"234","True",10,2,10,6,-81.3487569675923,5,32,28.3974986175048,67505991,5,20,"Real Bed",10,10,95,12737728,"https://www.airbnb.com/rooms/12737728",20,"$32","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"235","False",10,4,10,9,-81.3469765105083,5,79,28.5269691776528,29116888,4.5,67,"Real Bed",10,10,94,5617370,"https://www.airbnb.com/rooms/5617370",0,"$79","Entire home/apt",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"236","False",10,2,10,5,-81.4546977258931,3,30,28.5618170828512,56382206,5,7,"Real Bed",10,10,97,11078894,"https://www.airbnb.com/rooms/11078894",10,"$30","Private room",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"237","False",10,2,10,7,-81.3464512044881,3,32,28.5649831560766,38761572,5,5,"Real Bed",10,10,100,11552068,"https://www.airbnb.com/rooms/11552068",25,"$32","Private room",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"238","False",9,2,9,7,-81.4770913717491,5,35,28.4789362938889,49037035,4.5,68,"Real Bed",9,9,90,9491933,"https://www.airbnb.com/rooms/9491933",25,"$35","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"240","True",10,4,9,9,-81.4522629338351,5,49,28.3588831592446,33245081,5,11,"Real Bed",9,10,95,8625568,"https://www.airbnb.com/rooms/8625568",25,"$49","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"241","False",10,2,10,8,-81.4969177033304,3,50,28.4633692057003,80115538,4.5,3,"Real Bed",10,10,93,13714666,"https://www.airbnb.com/rooms/13714666",15,"$50","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"242","False",10,4,10,6,-81.4750521005916,4,55,28.486440398193,58076089,4.5,5,"Real Bed",9,9,88,11226872,"https://www.airbnb.com/rooms/11226872",0,"$55","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"243","False",10,2,10,7,-81.3666414682886,4,50,28.568511115644,19632467,5,96,"Real Bed",10,10,98,6947025,"https://www.airbnb.com/rooms/6947025",8,"$50","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"244","False",9,3,10,4,-81.3948969184077,4,39,28.4512120707831,56973428,4.5,18,"Real Bed",10,10,91,10981157,"https://www.airbnb.com/rooms/10981157",0,"$39","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"245","False",10,1,10,5,-81.4420497838735,5,25,28.4888421143997,47028100,5,9,"Real Bed",10,10,96,10121337,"https://www.airbnb.com/rooms/10121337",15,"$25","Shared room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"246","True",9,2,10,5,-81.3861524412516,5,27,28.4547228863468,53192852,4.5,50,"Real Bed",9,10,92,10371020,"https://www.airbnb.com/rooms/10371020",15,"$27","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"247","False",10,3,10,19,-81.4684844647598,5,89,28.4570448306924,71851465,5,18,"Real Bed",10,10,98,13017929,"https://www.airbnb.com/rooms/13017929",65,"$89","Entire home/apt",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"248","False",10,2,10,4,-81.4612623829841,4,28,28.6136406871316,31053568,4.5,10,"Real Bed",10,10,87,14091196,"https://www.airbnb.com/rooms/14091196",7,"$28","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"249","False",9,2,9,9,-81.4678737081751,5,75,28.4581294176119,2244145,4.5,119,"Real Bed",9,9,90,451795,"https://www.airbnb.com/rooms/451795",0,"$75","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"250","False",9,1,8,3,-81.3681541648398,5,25,28.5414263739025,20338853,4.5,144,"Couch",10,9,89,5681664,"https://www.airbnb.com/rooms/5681664",0,"$25","Shared room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"251","True",8,4,10,9,-81.4789842084822,4,79,28.4262155994038,63284764,5,3,"Real Bed",10,9,100,15807816,"https://www.airbnb.com/rooms/15807816",0,"$79","Private room",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"252","False",10,1,9,3,-81.3315451645562,3,29,28.5690964392715,22264948,4.5,8,"Real Bed",9,9,90,14807085,"https://www.airbnb.com/rooms/14807085",0,"$29","Private room",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"253","True",10,2,10,5,-81.4882920316957,4,45,28.5590784681657,54869366,5,41,"Real Bed",10,10,97,10790852,"https://www.airbnb.com/rooms/10790852",0,"$45","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"254","False",10,2,10,6,-81.4758885732648,5,32,28.53126155465,15190593,5,67,"Real Bed",10,10,98,9796637,"https://www.airbnb.com/rooms/9796637",17,"$32","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"255","True",10,2,10,4,-81.4926620116444,4,35,28.4875131926562,25037763,5,37,"Real Bed",10,10,98,13935323,"https://www.airbnb.com/rooms/13935323",0,"$35","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"256","True",9,2,9,3,-81.2445555862735,3,26,28.5631004403971,2080048,4.5,262,"Real Bed",9,10,90,2836402,"https://www.airbnb.com/rooms/2836402",0,"$26","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"257","True",9,2,9,5,-81.4221357049256,5,42,28.4718118244056,35004711,4.5,145,"Real Bed",9,9,91,6693545,"https://www.airbnb.com/rooms/6693545",0,"$42","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"258","False",10,1,10,6,-81.228704760163,4,35,28.604401125005,18415184,5,33,"Real Bed",10,10,96,3645619,"https://www.airbnb.com/rooms/3645619",15,"$35","Private room",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"259","False",10,2,10,2,-81.5559068434681,3,20,28.4429620407995,91191134,5,17,"Real Bed",10,10,99,14872933,"https://www.airbnb.com/rooms/14872933",0,"$20","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"260","True",10,2,9,4,-81.433530435745,5,25,28.5170897342568,22068201,4.5,90,"Real Bed",10,10,92,7582085,"https://www.airbnb.com/rooms/7582085",10,"$25","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"261","True",10,2,10,3,-81.4462663298605,4,29,28.5280452569998,53655237,5,7,"Real Bed",10,10,100,14506285,"https://www.airbnb.com/rooms/14506285",0,"$29","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"262","True",10,1,10,4,-81.3471047752022,5,26,28.5649582561385,7861291,5,84,"Real Bed",10,10,95,10910467,"https://www.airbnb.com/rooms/10910467",10,"$26","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"263","False",10,2,9,13,-81.4045310268221,4,69,28.5461291929425,6271744,5,36,"Real Bed",10,10,96,12274037,"https://www.airbnb.com/rooms/12274037",35,"$69","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"264","False",10,2,9,10,-81.4699684486698,5,60,28.4560969936086,54070622,5,13,"Real Bed",10,10,97,10537593,"https://www.airbnb.com/rooms/10537593",20,"$60","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"265","True",10,2,10,5,-81.3690192252327,3,40,28.5518785448539,20934017,5,5,"Real Bed",10,10,100,15772343,"https://www.airbnb.com/rooms/15772343",5,"$40","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"266","True",10,2,10,7,-81.4410772245671,4,49,28.4965869285574,10016552,5,47,"Real Bed",10,10,96,12005551,"https://www.airbnb.com/rooms/12005551",14,"$49","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
